,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age,Price_every_Year,Price_every_KM
4553,4553,Honda CR-V 2.0L 2WD AT,Kochi,2011,55987,First,13.7,1997,153.86,5.0,8.22,0,1,0,13,0.6323076923076923,0.14681979745298016
4554,4554,Toyota Fortuner 2.8 2WD MT,Coimbatore,2017,72668,First,14.24,2755,174.5,7.0,28.85,0,0,1,7,4.121428571428572,0.397011064017174
4555,4555,Honda City V AT,Mumbai,2015,32000,First,15.6,1497,116.3,5.0,8.5,0,1,0,9,0.9444444444444444,0.265625
4556,4556,Mercedes-Benz SLK-Class 55 AMG,Bangalore,2014,3000,Second,12.0,5461,421.0,2.0,90.0,0,1,0,10,9.0,30.0
4557,4557,Honda City i-VTEC S,Mumbai,2015,10400,First,17.4,1497,117.3,5.0,6.51,0,1,1,9,0.7233333333333333,0.6259615384615385
4558,4558,Maruti Swift VDI,Mumbai,2013,35000,First,22.9,1248,74.0,5.0,4.65,0,0,1,11,0.4227272727272728,0.13285714285714287
4559,4559,Toyota Corolla Altis 2008-2013 1.8 VL AT,Kochi,2013,55101,First,14.53,1794,138.1,5.0,8.4,0,1,0,11,0.7636363636363637,0.152447324005009
4560,4560,Toyota Etios Cross 1.4L VD,Bangalore,2014,57464,First,23.59,1364,67.06,5.0,5.75,0,0,1,10,0.575,0.10006264791869691
4561,4561,Maruti Wagon R LX,Jaipur,2006,110000,First,18.9,998,67.1,5.0,1.11,0,1,1,18,0.061666666666666675,0.010090909090909091
4562,4562,Fiat Punto 1.2 Dynamic,Kochi,2017,17941,First,15.7,1197,74.0,5.0,3.93,0,1,1,7,0.5614285714285715,0.21905133493116327
4563,4563,Mercedes-Benz E-Class 2015-2017 E 200 CGI,Mumbai,2014,72000,First,12.0,1991,184.0,5.0,17.25,0,1,0,10,1.725,0.23958333333333331
4564,4564,Jaguar XF Aero Sport Edition,Delhi,2012,16000,First,16.36,2179,187.7,5.0,32.0,0,0,0,12,2.6666666666666665,2.0
4565,4565,Hyundai i20 Sportz Petrol,Kochi,2011,62020,First,17.0,1197,80.0,5.0,3.45,0,1,1,13,0.2653846153846154,0.05562721702676556
4566,4566,Land Rover Freelander 2 SE,Pune,2014,85000,Second,12.39,2179,147.51,5.0,23.0,0,0,0,10,2.3,0.27058823529411763
4567,4567,Hyundai Elite i20 Petrol Sportz,Kochi,2018,14223,First,18.6,1197,81.86,5.0,7.32,0,1,1,6,1.22,0.5146593545665471
4568,4568,Honda Amaze S i-Vtech,Jaipur,2014,41210,First,18.0,1198,86.7,5.0,4.4,0,1,1,10,0.44000000000000006,0.1067702014074254
4569,4569,Mercedes-Benz M-Class ML 350 4Matic,Bangalore,2015,20000,First,0.0,2987,165.0,5.0,47.35,0,0,0,9,5.261111111111111,2.3675
4570,4570,Maruti Alto 800 VXI,Coimbatore,2016,18043,First,22.74,796,47.3,5.0,4.12,0,1,1,8,0.515,0.22834340187330265
4571,4571,Toyota Innova Crysta 2.8 ZX AT,Chennai,2016,80000,First,11.36,2755,171.5,7.0,19.5,0,0,0,8,2.4375,0.24375
4572,4572,Hyundai Grand i10 AT Asta,Hyderabad,2016,21000,First,18.9,1197,82.0,5.0,6.2,0,1,0,8,0.775,0.29523809523809524
4573,4573,BMW X3 xDrive30d M Sport,Bangalore,2016,49000,First,16.55,2993,258.0,5.0,45.0,0,0,0,8,5.625,0.9183673469387754
4574,4574,Hyundai i20 Magna,Chennai,2010,95000,Second,18.5,1197,80.0,5.0,2.8,0,1,1,14,0.19999999999999998,0.029473684210526315
4575,4575,Hyundai Grand i10 AT Asta,Pune,2015,32000,First,18.9,1197,82.0,5.0,4.8,0,1,0,9,0.5333333333333333,0.15
4576,4576,Hyundai Santro Xing XG,Pune,2003,80000,Second,17.0,1197,74.0,5.0,0.9,0,1,1,21,0.04285714285714286,0.011250000000000001
4577,4577,Ford Fiesta 1.5 TDCi Titanium,Hyderabad,2014,122800,First,25.01,1498,89.75,5.0,5.65,0,0,1,10,0.5650000000000001,0.046009771986970684
4578,4578,Maruti Swift Dzire VDI,Ahmedabad,2015,69000,First,26.59,1248,74.0,5.0,5.9,0,0,1,9,0.6555555555555556,0.0855072463768116
4579,4579,Toyota Etios VXD,Pune,2015,65000,Second,23.59,1364,67.04,5.0,5.0,0,0,1,9,0.5555555555555556,0.07692307692307693
4580,4580,Hyundai Xcent 1.2 Kappa Base,Ahmedabad,2015,23000,First,19.1,1197,82.0,5.0,4.9,0,1,1,9,0.5444444444444445,0.21304347826086958
4581,4581,Honda Civic 2006-2010 1.8 S MT,Ahmedabad,2009,70000,First,13.5,1799,130.0,5.0,4.25,0,1,1,15,0.2833333333333333,0.060714285714285714
4582,4582,Toyota Innova 2.5 GX (Diesel) 8 Seater,Chennai,2014,250000,First,12.99,2494,100.6,8.0,10.9,0,0,1,10,1.09,0.0436
4583,4583,Hyundai Accent GLE,Delhi,2012,56000,First,13.2,1495,94.0,5.0,2.45,0,1,1,12,0.2041666666666667,0.043750000000000004
4584,4584,Maruti Alto 800 LXI,Pune,2013,30000,First,22.74,796,47.3,5.0,2.5,0,1,1,11,0.22727272727272727,0.08333333333333333
4585,4585,Mercedes-Benz SL-Class SL 500,Kolkata,2010,35000,First,8.1,5461,387.3,2.0,29.5,0,1,0,14,2.107142857142857,0.8428571428571429
4586,4586,Ford Ecosport 1.5 DV5 MT Titanium Optional,Jaipur,2013,92250,Second,22.7,1498,89.84,5.0,5.75,0,0,1,11,0.5227272727272727,0.06233062330623307
4587,4587,Hyundai Xcent 1.2 VTVT E,Pune,2018,40000,First,20.14,1197,81.86,5.0,5.0,0,1,1,6,0.8333333333333334,0.125
4588,4588,Skoda Rapid 1.6 MPI AT Ambition Plus,Kochi,2014,96848,First,14.3,1598,103.6,5.0,4.62,0,1,0,10,0.462,0.04770361804064101
4589,4589,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,2016,42000,First,15.73,1968,174.33,5.0,23.5,0,0,0,8,2.9375,0.5595238095238095
4590,4590,Mahindra XUV500 W8 2WD,Kolkata,2013,55886,First,16.0,2179,140.0,7.0,7.25,0,0,1,11,0.6590909090909091,0.12972837562180153
4591,4591,Hyundai Verna VTVT 1.6 SX Option,Kochi,2019,12336,First,17.0,1591,121.3,5.0,11.88,0,1,1,5,2.3760000000000003,0.9630350194552529
4592,4592,Hyundai Verna Xi (Petrol),Chennai,2009,60000,Third,13.9,1599,103.2,5.0,2.25,0,1,1,15,0.15,0.0375
4593,4593,Ford Ikon 1.6 CLXI,Pune,2003,83000,Second,14.2,1597,92.0,5.0,0.85,0,1,1,21,0.04047619047619048,0.010240963855421687
4594,4594,Nissan Micra Active XV,Pune,2018,24000,First,19.69,1198,67.04,5.0,4.0,0,1,1,6,0.6666666666666666,0.16666666666666666
4595,4595,Honda Brio VX AT,Pune,2016,32198,First,16.5,1198,86.8,5.0,5.1,0,1,0,8,0.6375,0.1583949313621964
4596,4596,Toyota Innova 2.5 GX (Diesel) 7 Seater,Hyderabad,2014,92247,First,12.99,2494,100.6,7.0,12.5,0,0,1,10,1.25,0.1355057617049877
4597,4597,Volkswagen Vento 1.5 TDI Highline,Chennai,2011,121311,First,20.64,1498,108.5,5.0,2.9,0,0,1,13,0.22307692307692306,0.02390549908911805
4598,4598,Mahindra XUV500 W10 AWD,Coimbatore,2016,66296,First,16.0,2179,140.0,7.0,15.96,0,0,1,8,1.995,0.240738506093882
4599,4599,Hyundai Xcent 1.2 Kappa AT SX Option,Mumbai,2015,41000,First,16.9,1197,82.0,5.0,5.45,0,1,0,9,0.6055555555555556,0.1329268292682927
4600,4600,Ford Endeavour 2.2 Trend MT 4X4,Kochi,2017,38681,First,13.5,2198,157.7,7.0,23.86,0,0,1,7,3.4085714285714284,0.6168403091957292
4601,4601,Chevrolet Spark 1.0 LT,Kochi,2008,43761,First,18.0,995,62.0,5.0,1.75,0,1,1,16,0.109375,0.039989945385160305
4602,4602,Maruti Ertiga SHVS VDI,Hyderabad,2017,17400,First,24.52,1248,88.5,7.0,9.75,0,0,1,7,1.3928571428571428,0.5603448275862069
4603,4603,Honda Amaze S i-Dtech,Bangalore,2013,61510,First,25.8,1498,98.6,5.0,4.75,0,0,1,11,0.4318181818181818,0.0772232157372785
4604,4604,Honda City i VTEC S,Delhi,2014,60000,First,17.4,1497,117.3,5.0,6.25,0,1,1,10,0.625,0.10416666666666667
4605,4605,Mini Cooper Countryman D,Bangalore,2014,35165,Second,23.8,1998,112.0,5.0,22.0,0,0,0,10,2.2,0.6256220673965591
4606,4606,Toyota Corolla Altis 2008-2013 1.8 VL AT,Kochi,2016,41617,First,14.53,1794,138.1,5.0,14.14,0,1,0,8,1.7675,0.3397649998798568
4607,4607,Skoda Superb Elegance 1.8 TSI AT,Delhi,2014,65000,First,13.7,1798,157.75,5.0,11.95,0,1,0,10,1.1949999999999998,0.18384615384615383
4608,4608,Maruti Wagon R LXI BS IV,Delhi,2011,68000,First,18.9,998,67.1,5.0,2.5,0,1,1,13,0.19230769230769232,0.036764705882352935
4609,4609,Hyundai i10 Era 1.1,Mumbai,2013,49000,First,19.81,1086,68.05,5.0,2.75,0,1,1,11,0.25,0.05612244897959184
4610,4610,Tata Tiago 1.2 Revotron XT Option,Coimbatore,2019,16698,First,23.84,1199,84.0,5.0,5.85,0,1,1,5,1.17,0.35034135824649654
4611,4611,Maruti Baleno Zeta 1.2,Ahmedabad,2016,30965,First,21.4,1197,83.1,5.0,6.25,0,1,1,8,0.78125,0.20184078798643632
4612,4612,Volkswagen Vento 1.6 Highline,Mumbai,2014,56058,First,15.04,1598,103.2,5.0,4.95,0,1,1,10,0.495,0.08830140211923365
4613,4613,Hyundai Grand i10 1.2 Kappa Sportz Option,Pune,2017,15356,First,18.9,1197,81.86,5.0,4.75,0,1,1,7,0.6785714285714286,0.309325345141964
4614,4614,Ford Figo Diesel EXI,Delhi,2013,54000,First,20.0,1399,68.05,5.0,2.55,0,0,1,11,0.2318181818181818,0.04722222222222222
4615,4615,Honda Civic 2010-2013 1.8 V AT Sunroof,Pune,2011,47000,Second,13.9,1799,130.3,5.0,4.5,0,1,0,13,0.34615384615384615,0.09574468085106383
4616,4616,Maruti Alto 800 LXI,Kochi,2015,21652,First,22.74,796,47.3,5.0,3.01,0,1,1,9,0.33444444444444443,0.13901718086089043
4617,4617,Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,Hyderabad,2016,52000,First,15.68,1999,177.0,5.0,42.0,0,0,0,8,5.25,0.8076923076923077
4618,4618,Audi A6 2.7 TDI,Kolkata,2010,35010,First,12.4,2698,179.5,5.0,11.5,0,0,0,14,0.8214285714285714,0.32847757783490433
4619,4619,Mercedes-Benz E-Class 280 CDI,Hyderabad,2006,76662,First,11.0,2987,198.5,5.0,10.99,0,0,0,18,0.6105555555555555,0.14335655213795623
4620,4620,Honda City 1.5 V AT Exclusive,Jaipur,2009,89000,First,17.0,1497,118.0,5.0,3.71,0,1,0,15,0.24733333333333332,0.04168539325842697
4621,4621,Honda CR-V 2.4 4WD AT,Jaipur,2006,80000,Third,10.1,2354,152.0,5.0,2.0,0,1,0,18,0.1111111111111111,0.025
4622,4622,Maruti Ciaz 1.3 Alpha,Kochi,2018,39023,First,28.09,1248,88.5,5.0,9.48,0,0,1,6,1.58,0.24293365451144197
4623,4623,Maruti Wagon R LXI,Jaipur,2004,62000,Second,18.9,998,67.1,5.0,1.25,0,1,1,20,0.0625,0.020161290322580645
4624,4624,Hyundai Creta 1.6 CRDi SX Option,Jaipur,2015,78046,First,19.67,1582,126.2,5.0,10.9,0,0,1,9,1.2111111111111112,0.139661225431156
4625,4625,Maruti Ciaz VDi Plus SHVS,Kolkata,2015,34400,First,28.09,1248,88.5,5.0,5.5,0,0,1,9,0.6111111111111112,0.15988372093023254
4626,4626,Hyundai EON D Lite Plus,Coimbatore,2016,64624,First,21.1,814,55.2,5.0,3.71,0,1,1,8,0.46375,0.05740901213171577
4627,4627,Maruti Ertiga VXI,Mumbai,2014,69192,First,16.02,1373,93.7,7.0,6.25,0,1,1,10,0.625,0.09032836166030754
4628,4628,Volkswagen Vento Diesel Highline,Chennai,2012,55000,First,20.54,1598,103.6,5.0,4.9,0,0,1,12,0.4083333333333334,0.0890909090909091
4629,4629,Honda City 1.5 GXI,Mumbai,2005,81000,Second,12.8,1493,100.0,5.0,1.1,0,1,1,19,0.05789473684210527,0.013580246913580249
4630,4630,Volkswagen Polo Petrol Trendline 1.2L,Kochi,2016,36733,First,16.47,1198,73.9,5.0,4.72,0,1,1,8,0.59,0.1284948139275311
4631,4631,Mercedes-Benz GLA Class 200 CDI,Mumbai,2016,43022,First,17.9,2143,136.0,5.0,24.85,0,0,0,8,3.10625,0.5776114546046209
4632,4632,Hyundai Santa Fe 4X2,Jaipur,2013,74000,First,14.66,2199,194.3,7.0,12.25,0,0,1,11,1.1136363636363635,0.16554054054054054
4633,4633,Maruti Swift VDI,Kolkata,2014,47000,First,22.9,1248,74.0,5.0,3.9,0,0,1,10,0.39,0.08297872340425531
4634,4634,Hyundai Elite i20 Sportz Plus,Kochi,2017,37460,First,18.6,1197,81.86,5.0,6.28,0,1,1,7,0.8971428571428571,0.16764548852108918
4635,4635,Mahindra Xylo E8 BS IV,Mumbai,2011,130000,First,14.0,2498,112.0,8.0,2.75,0,0,1,13,0.21153846153846154,0.021153846153846155
4636,4636,Hyundai Grand i10 Asta Option,Coimbatore,2017,31576,First,18.9,1197,82.0,5.0,7.85,0,1,1,7,1.1214285714285714,0.24860653661008358
4637,4637,Volkswagen Vento Petrol Highline,Mumbai,2011,66000,First,15.04,1598,103.6,5.0,2.95,0,1,1,13,0.22692307692307695,0.0446969696969697
4638,4638,Honda Accord 2.4 A/T,Mumbai,2008,79000,Second,11.7,2354,177.6,5.0,4.85,0,1,0,16,0.303125,0.06139240506329113
4639,4639,Mercedes-Benz S-Class S 350 d,Bangalore,2011,47140,Second,13.5,2925,281.61,5.0,30.0,0,0,0,13,2.3076923076923075,0.6364022061943148
4640,4640,Mercedes-Benz B Class B200 CDI,Bangalore,2016,36610,First,15.0,2143,107.3,5.0,19.9,0,0,0,8,2.4875,0.5435673313302376
4641,4641,Hyundai Creta 1.6 SX Option Diesel,Bangalore,2016,93000,First,20.5,1582,126.2,5.0,10.8,0,0,1,8,1.35,0.11612903225806452
4642,4642,Maruti Alto LXI,Hyderabad,2007,52195,First,19.7,796,46.3,5.0,1.75,0,1,1,17,0.10294117647058823,0.03352811571989654
4643,4643,Audi A3 35 TDI Premium,Mumbai,2016,20003,First,20.38,1968,143.0,5.0,19.25,0,0,0,8,2.40625,0.962355646653002
4644,4644,Renault Duster 85PS Diesel RxL,Delhi,2013,66314,First,19.87,1461,83.8,5.0,5.5,0,0,1,11,0.5,0.08293874596616099
4645,4645,Ford Fiesta 1.4 ZXi TDCi ABS,Chennai,2009,76000,First,17.8,1399,68.0,5.0,2.75,0,0,1,15,0.18333333333333332,0.03618421052631579
4646,4646,Hyundai Creta 1.6 SX Plus Diesel,Bangalore,2015,29000,First,19.67,1582,126.2,5.0,13.0,0,0,1,9,1.4444444444444444,0.4482758620689655
4647,4647,Ford Figo Diesel ZXI,Mumbai,2011,30000,First,20.0,1399,68.0,5.0,3.2,0,0,1,13,0.24615384615384617,0.10666666666666666
4648,4648,Volkswagen Polo Petrol Highline 1.6L,Coimbatore,2013,56526,First,15.26,1598,103.5,5.0,5.84,0,1,1,11,0.5309090909090909,0.103315288539787
4649,4649,Volvo V40 D3 R Design,Hyderabad,2015,38000,Second,16.8,1969,150.0,5.0,24.0,0,0,0,9,2.6666666666666665,0.631578947368421
4650,4650,Hyundai Verna SX CRDi AT,Chennai,2012,41000,First,19.08,1582,126.32,5.0,6.25,0,0,0,12,0.5208333333333334,0.1524390243902439
4651,4651,BMW 7 Series 2007-2012 730Ld,Hyderabad,2009,53000,First,14.49,2993,258.0,5.0,36.0,0,0,0,15,2.4,0.679245283018868
4652,4652,Mitsubishi Lancer GLXD,Chennai,2003,125000,Third,14.8,1998,68.0,5.0,3.0,0,0,1,21,0.14285714285714285,0.024
4653,4653,Toyota Fortuner 3.0 Diesel,Chennai,2010,242000,First,11.5,2982,171.0,7.0,11.0,0,0,1,14,0.7857142857142857,0.04545454545454545
4654,4654,Maruti Ciaz VDi Plus,Chennai,2015,90000,First,26.21,1248,88.5,5.0,6.5,0,0,1,9,0.7222222222222222,0.07222222222222222
4655,4655,Maruti Vitara Brezza VDi Option,Hyderabad,2018,11000,First,24.3,1248,88.5,5.0,9.4,0,0,1,6,1.5666666666666667,0.8545454545454546
4656,4656,BMW 3 Series Luxury Line,Kochi,2018,21936,First,21.76,1995,190.0,5.0,37.92,0,0,0,6,6.32,1.7286652078774618
4657,4657,Volkswagen Vento Petrol Highline AT,Pune,2013,41000,First,14.4,1598,103.6,5.0,5.25,0,1,0,11,0.4772727272727273,0.12804878048780488
4658,4658,Hyundai i20 1.2 Asta,Chennai,2011,47000,First,17.0,1197,80.0,5.0,4.5,0,1,1,13,0.34615384615384615,0.09574468085106383
4659,4659,BMW X5 3.0d,Chennai,2009,110000,First,11.0,2993,235.0,5.0,18.0,0,0,0,15,1.2,0.16363636363636364
4660,4660,Hyundai Xcent 1.2 Kappa S,Coimbatore,2015,45960,First,19.1,1197,82.0,5.0,5.56,0,1,1,9,0.6177777777777778,0.12097476066144473
4661,4661,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Bangalore,2013,48000,First,14.21,2143,203.0,5.0,22.0,0,0,0,11,2.0,0.4583333333333333
4662,4662,Land Rover Freelander 2 SE,Hyderabad,2011,68000,First,12.39,2179,147.51,5.0,22.0,0,0,0,13,1.6923076923076923,0.3235294117647059
4663,4663,Hyundai i10 Magna,Mumbai,2011,41000,First,20.36,1197,78.9,5.0,2.65,0,1,1,13,0.20384615384615384,0.0646341463414634
4664,4664,Hyundai Verna 1.6 SX CRDi (O),Jaipur,2013,69573,Second,22.32,1582,126.32,5.0,5.85,0,0,1,11,0.5318181818181817,0.08408434306411969
4665,4665,Volkswagen Jetta 2012-2014 2.0L TDI Highline,Chennai,2012,115000,First,19.33,1968,138.1,5.0,6.95,0,0,1,12,0.5791666666666667,0.060434782608695656
4666,4666,Mahindra XUV500 W8 2WD,Kolkata,2012,47629,First,15.1,2179,140.0,7.0,6.5,0,0,1,12,0.5416666666666666,0.1364714774612106
4667,4667,Maruti Omni 8 Seater BSII,Jaipur,2004,66624,Third,19.7,796,35.0,8.0,0.85,0,1,1,20,0.042499999999999996,0.012758165225744475
4668,4668,Skoda Superb Style 1.8 TSI AT,Delhi,2013,80000,Second,14.67,1798,177.46,5.0,7.25,0,1,0,11,0.6590909090909091,0.090625
4669,4669,Maruti Swift VDI,Pune,2012,94868,First,22.9,1248,74.0,5.0,4.5,0,0,1,12,0.375,0.047434329805624655
4670,4670,Mahindra Scorpio 2.6 LX,Mumbai,2010,76477,First,10.5,2179,120.0,8.0,4.25,0,0,1,14,0.30357142857142855,0.05557226355636335
4671,4671,Mercedes-Benz GLA Class 200 Sport Edition,Chennai,2016,28000,First,13.7,1991,183.0,5.0,26.0,0,1,0,8,3.25,0.9285714285714286
4672,4672,Mahindra Thar CRDe,Coimbatore,2017,28599,First,16.55,2498,105.0,6.0,9.66,0,0,1,7,1.3800000000000001,0.3377740480436379
4673,4673,Renault Duster 110PS Diesel RxZ,Bangalore,2013,45348,Second,19.01,1461,108.45,5.0,6.85,0,0,1,11,0.6227272727272727,0.1510540707418188
4674,4674,Audi Q5 2008-2012 2.0 TDI,Coimbatore,2013,80127,First,12.8,1968,167.6,5.0,23.68,0,0,0,11,2.152727272727273,0.29553084478390557
4675,4675,Land Rover Freelander 2 SE,Delhi,2013,68000,Second,12.39,2179,147.51,5.0,15.75,0,0,0,11,1.4318181818181819,0.23161764705882354
4676,4676,Volkswagen Vento Diesel Comfortline,Pune,2012,75000,Third,20.54,1598,103.6,5.0,3.5,0,0,1,12,0.2916666666666667,0.04666666666666666
4677,4677,BMW 5 Series 2003-2012 540i Sedan,Delhi,2006,48000,Second,11.62,2979,306.0,5.0,6.99,0,1,0,18,0.38833333333333336,0.145625
4678,4678,Hyundai Elantra CRDi SX,Coimbatore,2019,41871,First,22.7,1582,126.2,5.0,15.57,0,0,1,5,3.114,0.3718564161352726
4679,4679,Tata Sumo EX,Coimbatore,2015,84931,First,15.3,2956,83.8,7.0,5.29,0,0,1,9,0.5877777777777777,0.06228585557688006
4680,4680,Datsun redi-GO T,Kolkata,2016,15000,First,22.7,799,53.64,5.0,2.25,0,1,1,8,0.28125,0.15
4681,4681,BMW X5 xDrive 30d,Chennai,2009,110000,First,11.7,2993,245.0,5.0,20.0,0,0,0,15,1.3333333333333333,0.1818181818181818
4682,4682,BMW 6 Series 630i Coupe,Mumbai,2011,5900,First,7.94,4395,450.0,4.0,47.5,0,1,0,13,3.6538461538461537,8.050847457627118
4683,4683,Maruti Alto Vxi 1.1,Chennai,2002,103653,Second,18.9,1061,47.0,5.0,1.22,0,1,1,22,0.05545454545454545,0.011770040423335553
4684,4684,Volkswagen Polo Petrol Comfortline 1.2L,Chennai,2012,64806,First,16.47,1198,73.9,5.0,3.65,0,1,1,12,0.30416666666666664,0.056321945498873566
4685,4685,Datsun GO Plus A,Pune,2016,35000,First,20.62,1198,67.0,7.0,3.1,0,1,1,8,0.3875,0.08857142857142858
4686,4686,Hyundai Creta 1.6 VTVT S,Bangalore,2016,40000,First,15.29,1591,121.3,5.0,11.5,0,1,1,8,1.4375,0.2875
4687,4687,Maruti Alto K10 VXI,Kochi,2015,23876,First,24.07,998,67.1,5.0,3.46,0,1,1,9,0.3844444444444444,0.14491539621377114
4688,4688,Hyundai Santa Fe 4X4,Coimbatore,2013,67901,First,14.66,2199,194.3,7.0,8.38,0,0,1,11,0.7618181818181818,0.12341497179717531
4689,4689,Volkswagen Polo GT TDI,Pune,2014,68865,First,15.11,1598,103.6,5.0,4.8,0,0,1,10,0.48,0.06970159006752341
4690,4690,Honda Amaze S i-Dtech,Pune,2014,71000,Second,25.8,1498,98.6,5.0,4.5,0,0,1,10,0.45,0.06338028169014086
4691,4691,Maruti Swift VDI,Kolkata,2014,25000,First,22.9,1248,74.0,5.0,3.95,0,0,1,10,0.395,0.15800000000000003
4692,4692,Skoda Rapid 1.6 TDI Ambition,Hyderabad,2012,180000,First,20.5,1598,103.5,5.0,3.65,0,0,1,12,0.30416666666666664,0.020277777777777777
4693,4693,Mercedes-Benz E-Class 280 CDI,Mumbai,2005,131000,First,11.0,2987,198.5,5.0,10.0,0,0,0,19,0.5263157894736842,0.07633587786259542
4694,4694,Mahindra Scorpio SLE BSIV,Delhi,2011,65000,Second,12.05,2179,120.0,8.0,4.0,0,0,1,13,0.3076923076923077,0.061538461538461535
4695,4695,Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,117777,First,21.64,1461,84.8,5.0,4.75,0,0,1,12,0.3958333333333333,0.04033045501243876
4696,4696,Maruti Swift Dzire VXi,Bangalore,2009,65000,Second,17.5,1298,85.8,5.0,3.1,0,1,1,15,0.20666666666666667,0.047692307692307694
4697,4697,Hyundai EON Sportz,Kochi,2017,46897,First,21.1,814,55.2,5.0,3.61,0,1,1,7,0.5157142857142857,0.07697720536494872
4698,4698,Honda Brio S MT,Coimbatore,2015,36695,First,19.4,1198,86.8,5.0,4.29,0,1,1,9,0.4766666666666667,0.1169096607167189
4699,4699,Nissan Micra XV Primo,Kolkata,2011,43000,First,18.06,1198,75.0,5.0,2.13,0,1,1,13,0.16384615384615384,0.049534883720930234
4700,4700,Maruti Alto LXi BSII,Mumbai,2008,54000,First,19.7,796,46.3,5.0,1.1,0,1,1,16,0.06875,0.020370370370370372
4701,4701,BMW 3 Series 320d,Hyderabad,2011,89000,First,22.69,1995,190.0,5.0,13.95,0,0,0,13,1.073076923076923,0.15674157303370786
4702,4702,Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,7000,First,16.47,1198,74.0,5.0,5.35,0,1,1,10,0.5349999999999999,0.7642857142857142
4703,4703,Maruti Celerio LXI,Hyderabad,2014,58470,First,23.1,998,67.04,5.0,3.9,0,1,1,10,0.39,0.06670087224217547
4704,4704,Maruti Wagon R VXI 1.2,Kolkata,2014,37000,First,21.5,1197,81.8,5.0,2.8,0,1,1,10,0.27999999999999997,0.07567567567567567
4705,4705,Maruti Ciaz ZDi Plus,Mumbai,2016,29000,First,26.21,1248,88.5,5.0,8.75,0,0,1,8,1.09375,0.3017241379310345
4706,4706,Audi A4 2.0 TDI,Hyderabad,2013,52000,First,16.55,1968,147.51,5.0,19.5,0,0,0,11,1.7727272727272727,0.375
4707,4707,Honda Brio S MT,Kolkata,2013,32807,First,19.4,1198,86.8,5.0,2.75,0,1,1,11,0.25,0.08382357423720548
4708,4708,Mahindra Scorpio VLX 2WD AT BSIV,Hyderabad,2013,86000,First,11.79,2179,120.0,8.0,8.0,0,0,0,11,0.7272727272727273,0.09302325581395349
4709,4709,Honda City i DTEC V,Delhi,2014,66500,First,26.0,1498,98.6,5.0,5.7,0,0,1,10,0.5700000000000001,0.08571428571428572
4710,4710,BMW X1 sDrive20d,Ahmedabad,2012,94000,First,17.05,1995,184.0,5.0,12.5,0,0,0,12,1.0416666666666667,0.13297872340425532
4711,4711,Chevrolet Spark 1.0 LT,Chennai,2011,29000,Second,18.0,995,62.0,5.0,1.75,0,1,1,13,0.1346153846153846,0.0603448275862069
4712,4712,Ford Figo Diesel EXI,Chennai,2010,107389,Second,20.0,1399,68.0,5.0,1.9,0,0,1,14,0.1357142857142857,0.017692687332967066
4713,4713,Maruti Swift VXI BSIV,Ahmedabad,2015,36100,First,20.4,1197,81.8,5.0,4.5,0,1,1,9,0.5,0.12465373961218837
4714,4714,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Mumbai,2015,16329,First,19.27,2143,170.0,5.0,30.3,0,0,0,9,3.3666666666666667,1.85559434135587
4715,4715,Skoda Octavia Elegance 2.0 TDI AT,Hyderabad,2014,36000,First,19.3,1968,141.0,5.0,16.0,0,0,0,10,1.6,0.4444444444444445
4716,4716,BMW X3 xDrive20d xLine,Kochi,2017,41816,First,18.56,1995,190.0,5.0,32.78,0,0,0,7,4.682857142857143,0.7839104648938205
4717,4717,Hyundai EON Era Plus,Jaipur,2015,54680,First,21.1,814,55.2,5.0,2.5,0,1,1,9,0.2777777777777778,0.0457205559619605
4718,4718,Audi A4 35 TDI Technology,Hyderabad,2017,14000,First,18.25,1968,187.74,5.0,43.0,0,0,0,7,6.142857142857143,3.071428571428571
4719,4719,Ford Figo 2015-2019 1.2P Titanium MT,Kochi,2017,23977,First,18.16,1196,86.8,5.0,5.38,0,1,1,7,0.7685714285714286,0.22438169912833134
4720,4720,Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,30131,First,20.92,998,67.1,5.0,2.65,0,1,1,11,0.2409090909090909,0.08794928810859248
4721,4721,Maruti Alto 800 2016-2019 VXI,Hyderabad,2017,2530,First,24.7,796,47.3,5.0,3.3,0,1,1,7,0.4714285714285714,1.3043478260869563
4722,4722,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2015,39000,First,19.27,2143,167.62,5.0,34.0,0,0,0,9,3.7777777777777777,0.8717948717948718
4723,4723,Hyundai Santro D Lite,Chennai,2001,140000,Third,20.3,1086,68.0,5.0,0.7,0,1,1,23,0.03043478260869565,0.004999999999999999
4724,4724,Hyundai Xcent 1.1 CRDi S,Kochi,2017,32257,First,24.4,1120,71.0,5.0,6.83,0,0,1,7,0.9757142857142858,0.2117369873205816
